"time" "cluster" "channel" "id" "markType"
18.7524500000001 "2" "3" "3" "3_2"
19.4645750000001 "2" "3" "3" "3_2"
20.4954250000001 "2" "3" "3" "3_2"
21.4247750000001 "1" "3" "3" "3_1"
22.0843250000000 "1" "3" "3" "3_1"
22.147375 "2" "3" "3" "3_2"
22.1739250000000 "1" "3" "3" "3_1"
22.524225 "1" "3" "3" "3_1"
22.6751750000001 "1" "3" "3" "3_1"
22.761575 "1" "3" "3" "3_1"
22.9346750000001 "1" "3" "3" "3_1"
22.9598000000001 "1" "3" "3" "3_1"
23.150175 "1" "3" "3" "3_1"
23.28615 "1" "3" "3" "3_1"
23.554525 "1" "3" "3" "3_1"
23.61865 "1" "3" "3" "3_1"
23.7422000000000 "1" "3" "3" "3_1"
23.8968250000000 "1" "3" "3" "3_1"
23.9909 "1" "3" "3" "3_1"
24.1222 "1" "3" "3" "3_1"
24.2381250000001 "1" "3" "3" "3_1"
24.314525 "1" "3" "3" "3_1"
24.4693500000001 "1" "3" "3" "3_1"
24.7191250000001 "1" "3" "3" "3_1"
24.9176750000000 "1" "3" "3" "3_1"
26.0162000000000 "2" "3" "3" "3_2"
26.066775 "1" "3" "3" "3_1"
26.1052000000001 "1" "3" "3" "3_1"
26.3062750000000 "1" "3" "3" "3_1"
26.9373750000001 "1" "3" "3" "3_1"
29.8544500000000 "1" "3" "3" "3_1"
31.1525750000001 "1" "3" "3" "3_1"
35.7886500000001 "1" "3" "3" "3_1"
35.9854750000001 "1" "3" "3" "3_1"
36.650475 "1" "3" "3" "3_1"
36.7148000000001 "1" "3" "3" "3_1"
36.854025 "1" "3" "3" "3_1"
10.2009000000000 "1" "3" "4" "3_1"
10.2291000000000 "2" "3" "4" "3_2"
10.3548250000001 "2" "3" "4" "3_2"
10.4145500000000 "2" "3" "4" "3_2"
10.4878250000002 "2" "3" "4" "3_2"
11.0942500000001 "2" "3" "4" "3_2"
12.0053250000001 "2" "3" "4" "3_2"
12.6713250000000 "2" "3" "4" "3_2"
13.2944 "2" "3" "4" "3_2"
13.5712750000000 "2" "3" "4" "3_2"
14.7839750000001 "2" "3" "4" "3_2"
14.931325 "2" "3" "4" "3_2"
15.8487 "2" "3" "4" "3_2"
16.4934500000002 "2" "3" "4" "3_2"
16.7455 "2" "3" "4" "3_2"
17.5845750000001 "2" "3" "4" "3_2"
18.4616000000001 "2" "3" "4" "3_2"
19.05115 "2" "3" "4" "3_2"
21.2362250000001 "1" "3" "4" "3_1"
21.656925 "1" "3" "4" "3_1"
21.7128250000001 "1" "3" "4" "3_1"
21.7615500000002 "1" "3" "4" "3_1"
21.8499000000002 "1" "3" "4" "3_1"
22.0689250000000 "1" "3" "4" "3_1"
22.2263250000001 "1" "3" "4" "3_1"
22.32105 "1" "3" "4" "3_1"
22.502575 "1" "3" "4" "3_1"
22.6026000000001 "1" "3" "4" "3_1"
22.650625 "1" "3" "4" "3_1"
22.6854250000001 "1" "3" "4" "3_1"
22.8344750000001 "1" "3" "4" "3_1"
22.9685500000001 "1" "3" "4" "3_1"
23.2248500000001 "1" "3" "4" "3_1"
23.3720250000001 "1" "3" "4" "3_1"
23.4458000000000 "1" "3" "4" "3_1"
23.5141000000001 "1" "3" "4" "3_1"
23.7581250000001 "1" "3" "4" "3_1"
24.0801750000001 "1" "3" "4" "3_1"
24.293275 "1" "3" "4" "3_1"
24.4881750000002 "1" "3" "4" "3_1"
27.36195 "1" "3" "4" "3_1"
27.6036250000000 "1" "3" "4" "3_1"
27.81305 "1" "3" "4" "3_1"
27.9480000000001 "1" "3" "4" "3_1"
28.071275 "1" "3" "4" "3_1"
29.474025 "1" "3" "4" "3_1"
29.7127250000001 "1" "3" "4" "3_1"
30.1490000000001 "1" "3" "4" "3_1"
31.9515250000002 "1" "3" "4" "3_1"
36.8635750000001 "1" "3" "4" "3_1"
36.8721000000000 "1" "3" "4" "3_1"
36.8777 "1" "3" "4" "3_1"
36.8821750000000 "1" "3" "4" "3_1"
36.8868250000000 "2" "3" "4" "3_2"
36.8939500000001 "1" "3" "4" "3_1"
36.9014750000001 "1" "3" "4" "3_1"
36.9100250000001 "1" "3" "4" "3_1"
37.173225 "1" "3" "4" "3_1"
37.206375 "1" "3" "4" "3_1"
37.2690750000002 "1" "3" "4" "3_1"
37.4376500000001 "1" "3" "4" "3_1"
37.5187000000001 "1" "3" "4" "3_1"
37.6585 "1" "3" "4" "3_1"
37.8580000000002 "1" "3" "4" "3_1"
0.0436750000001211 "2" "3" "5" "3_2"
2.51170000000002 "1" "3" "5" "3_1"
9.65750000000003 "2" "3" "5" "3_2"
9.88734999999997 "2" "3" "5" "3_2"
9.98604999999998 "2" "3" "5" "3_2"
10.284175 "1" "3" "5" "3_1"
10.3705500000001 "2" "3" "5" "3_2"
10.6629250000001 "2" "3" "5" "3_2"
10.6786500000001 "2" "3" "5" "3_2"
10.7670250000001 "2" "3" "5" "3_2"
10.8515749999999 "2" "3" "5" "3_2"
11.0109 "2" "3" "5" "3_2"
11.519225 "2" "3" "5" "3_2"
11.5426999999999 "2" "3" "5" "3_2"
11.9038750000000 "2" "3" "5" "3_2"
12.4061750000001 "2" "3" "5" "3_2"
12.8007749999999 "2" "3" "5" "3_2"
13.0218000000000 "2" "3" "5" "3_2"
13.3633500000001 "2" "3" "5" "3_2"
13.9679249999999 "2" "3" "5" "3_2"
14.6027250000000 "2" "3" "5" "3_2"
19.8144750000001 "2" "3" "5" "3_2"
22.3963750000000 "1" "3" "5" "3_1"
23.1575000000000 "1" "3" "5" "3_1"
23.2106000000001 "1" "3" "5" "3_1"
23.3835250000000 "1" "3" "5" "3_1"
23.6144999999999 "1" "3" "5" "3_1"
23.7372250000001 "1" "3" "5" "3_1"
24.0268249999999 "1" "3" "5" "3_1"
24.4748750000001 "1" "3" "5" "3_1"
24.8388500000001 "1" "3" "5" "3_1"
25.1610000000001 "1" "3" "5" "3_1"
25.8372750000001 "1" "3" "5" "3_1"
26.2321500000000 "1" "3" "5" "3_1"
26.3552999999999 "1" "3" "5" "3_1"
27.1290750000001 "1" "3" "5" "3_1"
27.2044250000001 "1" "3" "5" "3_1"
27.4346250000001 "1" "3" "5" "3_1"
27.6502499999999 "1" "3" "5" "3_1"
28.0061000000001 "1" "3" "5" "3_1"
28.3725750000001 "1" "3" "5" "3_1"
28.6848500000001 "1" "3" "5" "3_1"
28.79945 "1" "3" "5" "3_1"
28.9922750000001 "1" "3" "5" "3_1"
29.2472500000001 "1" "3" "5" "3_1"
29.53395 "1" "3" "5" "3_1"
29.7442249999999 "1" "3" "5" "3_1"
31.1527249999999 "1" "3" "5" "3_1"
33.125675 "1" "3" "5" "3_1"
33.553725 "1" "3" "5" "3_1"
5.24535 "2" "4" "1" "4_2"
6.400275 "2" "4" "1" "4_2"
6.41465 "2" "4" "1" "4_2"
6.420775 "2" "4" "1" "4_2"
6.437075 "2" "4" "1" "4_2"
6.6166 "2" "4" "1" "4_2"
6.748975 "2" "4" "1" "4_2"
7.326525 "1" "4" "1" "4_1"
9.51955 "2" "4" "1" "4_2"
9.642175 "2" "4" "1" "4_2"
9.851625 "1" "4" "1" "4_1"
9.916175 "2" "4" "1" "4_2"
10 "2" "4" "1" "4_2"
10.404775 "2" "4" "1" "4_2"
10.472475 "1" "4" "1" "4_1"
10.5092 "2" "4" "1" "4_2"
10.528225 "3" "4" "1" "4_3"
10.649725 "1" "4" "1" "4_1"
10.673475 "2" "4" "1" "4_2"
10.6816 "3" "4" "1" "4_3"
10.7591 "2" "4" "1" "4_2"
10.761975 "1" "4" "1" "4_1"
10.8822 "2" "4" "1" "4_2"
10.9099 "1" "4" "1" "4_1"
11.014425 "1" "4" "1" "4_1"
11.066175 "2" "4" "1" "4_2"
11.091575 "1" "4" "1" "4_1"
11.29185 "1" "4" "1" "4_1"
11.37385 "1" "4" "1" "4_1"
11.4838 "2" "4" "1" "4_2"
11.49405 "1" "4" "1" "4_1"
11.55955 "3" "4" "1" "4_3"
11.6082 "1" "4" "1" "4_1"
11.710125 "1" "4" "1" "4_1"
11.805875 "2" "4" "1" "4_2"
11.85745 "1" "4" "1" "4_1"
11.96265 "1" "4" "1" "4_1"
12.059875 "1" "4" "1" "4_1"
12.1371 "1" "4" "1" "4_1"
12.1844 "2" "4" "1" "4_2"
12.244725 "1" "4" "1" "4_1"
12.32005 "2" "4" "1" "4_2"
12.3561 "1" "4" "1" "4_1"
12.5567 "1" "4" "1" "4_1"
12.558125 "2" "4" "1" "4_2"
12.6525 "1" "4" "1" "4_1"
12.7616 "2" "4" "1" "4_2"
12.7689 "1" "4" "1" "4_1"
12.827275 "1" "4" "1" "4_1"
12.9271 "1" "4" "1" "4_1"
12.94515 "2" "4" "1" "4_2"
13.062475 "1" "4" "1" "4_1"
13.154025 "1" "4" "1" "4_1"
13.22825 "1" "4" "1" "4_1"
13.305325 "1" "4" "1" "4_1"
13.3898 "2" "4" "1" "4_2"
13.407475 "1" "4" "1" "4_1"
13.494925 "1" "4" "1" "4_1"
13.58385 "1" "4" "1" "4_1"
13.654125 "2" "4" "1" "4_2"
13.6701 "1" "4" "1" "4_1"
13.75785 "1" "4" "1" "4_1"
13.810275 "2" "4" "1" "4_2"
13.84595 "1" "4" "1" "4_1"
13.8548 "2" "4" "1" "4_2"
13.908025 "1" "4" "1" "4_1"
13.967075 "2" "4" "1" "4_2"
14.00655 "1" "4" "1" "4_1"
14.11875 "1" "4" "1" "4_1"
14.212425 "1" "4" "1" "4_1"
14.325275 "1" "4" "1" "4_1"
14.3609 "2" "4" "1" "4_2"
14.453275 "1" "4" "1" "4_1"
14.5657 "1" "4" "1" "4_1"
14.645775 "1" "4" "1" "4_1"
14.6485 "2" "4" "1" "4_2"
14.7455 "1" "4" "1" "4_1"
14.873325 "1" "4" "1" "4_1"
14.931 "2" "4" "1" "4_2"
15.001575 "2" "4" "1" "4_2"
15.03715 "2" "4" "1" "4_2"
15.045 "1" "4" "1" "4_1"
15.1513 "1" "4" "1" "4_1"
15.232125 "1" "4" "1" "4_1"
15.3597 "1" "4" "1" "4_1"
15.444875 "1" "4" "1" "4_1"
15.4888 "2" "4" "1" "4_2"
15.5688 "1" "4" "1" "4_1"
15.698075 "1" "4" "1" "4_1"
15.774825 "1" "4" "1" "4_1"
15.9113 "1" "4" "1" "4_1"
15.954625 "1" "4" "1" "4_1"
16.064 "1" "4" "1" "4_1"
16.140725 "1" "4" "1" "4_1"
16.24535 "1" "4" "1" "4_1"
16.2914 "1" "4" "1" "4_1"
16.361125 "1" "4" "1" "4_1"
16.41925 "1" "4" "1" "4_1"
16.496175 "1" "4" "1" "4_1"
16.5226 "2" "4" "1" "4_2"
16.57725 "1" "4" "1" "4_1"
16.6343 "1" "4" "1" "4_1"
16.730475 "1" "4" "1" "4_1"
16.817 "1" "4" "1" "4_1"
16.8983 "1" "4" "1" "4_1"
16.946925 "1" "4" "1" "4_1"
17.027775 "1" "4" "1" "4_1"
17.116 "1" "4" "1" "4_1"
17.199375 "1" "4" "1" "4_1"
17.32 "1" "4" "1" "4_1"
17.4207 "1" "4" "1" "4_1"
17.55315 "1" "4" "1" "4_1"
17.6846 "1" "4" "1" "4_1"
17.7855 "1" "4" "1" "4_1"
17.88665 "1" "4" "1" "4_1"
17.96565 "2" "4" "1" "4_2"
17.966975 "1" "4" "1" "4_1"
18.079975 "1" "4" "1" "4_1"
18.15995 "1" "4" "1" "4_1"
18.238125 "1" "4" "1" "4_1"
18.3994 "1" "4" "1" "4_1"
18.509225 "1" "4" "1" "4_1"
18.661975 "1" "4" "1" "4_1"
18.71455 "2" "4" "1" "4_2"
18.75655 "1" "4" "1" "4_1"
18.866825 "1" "4" "1" "4_1"
18.941175 "1" "4" "1" "4_1"
19.034675 "1" "4" "1" "4_1"
19.10825 "1" "4" "1" "4_1"
19.109625 "2" "4" "1" "4_2"
19.156175 "2" "4" "1" "4_2"
19.2047 "1" "4" "1" "4_1"
19.327825 "1" "4" "1" "4_1"
19.44885 "1" "4" "1" "4_1"
19.540375 "1" "4" "1" "4_1"
19.591575 "2" "4" "1" "4_2"
19.6233 "1" "4" "1" "4_1"
19.720175 "1" "4" "1" "4_1"
19.811375 "1" "4" "1" "4_1"
19.8712 "2" "4" "1" "4_2"
19.925275 "1" "4" "1" "4_1"
20.012975 "1" "4" "1" "4_1"
20.1282 "1" "4" "1" "4_1"
20.224775 "1" "4" "1" "4_1"
20.343525 "1" "4" "1" "4_1"
20.43805 "1" "4" "1" "4_1"
20.545125 "1" "4" "1" "4_1"
20.652025 "1" "4" "1" "4_1"
20.77085 "1" "4" "1" "4_1"
20.882725 "1" "4" "1" "4_1"
21.031125 "1" "4" "1" "4_1"
21.258625 "1" "4" "1" "4_1"
21.556925 "1" "4" "1" "4_1"
21.725775 "2" "4" "1" "4_2"
21.79705 "1" "4" "1" "4_1"
21.96755 "1" "4" "1" "4_1"
22.112275 "2" "4" "1" "4_2"
22.15575 "1" "4" "1" "4_1"
22.36095 "1" "4" "1" "4_1"
22.5604 "1" "4" "1" "4_1"
22.7248 "1" "4" "1" "4_1"
22.94345 "1" "4" "1" "4_1"
23.32605 "2" "4" "1" "4_2"
23.477 "1" "4" "1" "4_1"
23.73345 "1" "4" "1" "4_1"
24.016875 "1" "4" "1" "4_1"
24.229125 "1" "4" "1" "4_1"
24.6771 "1" "4" "1" "4_1"
24.89195 "2" "4" "1" "4_2"
24.9653 "1" "4" "1" "4_1"
25.266525 "1" "4" "1" "4_1"
37.251375 "2" "4" "1" "4_2"
0.16862500000002 "3" "4" "2" "4_3"
1.63912499999998 "3" "4" "2" "4_3"
9.65615000000003 "2" "4" "2" "4_2"
9.90255000000002 "2" "4" "2" "4_2"
9.98352499999999 "2" "4" "2" "4_2"
10.0585250000000 "3" "4" "2" "4_3"
10.0767000000000 "2" "4" "2" "4_2"
10.1475750000000 "2" "4" "2" "4_2"
10.2226750000000 "2" "4" "2" "4_2"
10.233225 "2" "4" "2" "4_2"
10.616375 "2" "4" "2" "4_2"
10.8757500000000 "2" "4" "2" "4_2"
10.8889500000000 "3" "4" "2" "4_3"
11.091075 "1" "4" "2" "4_1"
11.1718000000000 "1" "4" "2" "4_1"
11.21245 "2" "4" "2" "4_2"
11.3687 "2" "4" "2" "4_2"
11.3900250000000 "1" "4" "2" "4_1"
11.5023750000000 "2" "4" "2" "4_2"
11.5359000000000 "1" "4" "2" "4_1"
11.6586000000000 "2" "4" "2" "4_2"
11.6626750000000 "1" "4" "2" "4_1"
11.7889 "1" "4" "2" "4_1"
11.9222000000000 "1" "4" "2" "4_1"
11.9310500000000 "2" "4" "2" "4_2"
12.0494250000000 "1" "4" "2" "4_1"
12.1136000000000 "2" "4" "2" "4_2"
12.1473000000000 "1" "4" "2" "4_1"
12.2795750000000 "1" "4" "2" "4_1"
12.3333 "2" "4" "2" "4_2"
12.3825 "1" "4" "2" "4_1"
12.524675 "2" "4" "2" "4_2"
12.5377000000000 "1" "4" "2" "4_1"
12.636325 "1" "4" "2" "4_1"
12.6488750000000 "2" "4" "2" "4_2"
12.8407250000000 "1" "4" "2" "4_1"
12.8554250000000 "2" "4" "2" "4_2"
12.913675 "2" "4" "2" "4_2"
12.9222000000000 "2" "4" "2" "4_2"
12.992575 "1" "4" "2" "4_1"
13.0283750000000 "2" "4" "2" "4_2"
13.07245 "1" "4" "2" "4_1"
13.1851500000000 "1" "4" "2" "4_1"
13.3022000000000 "1" "4" "2" "4_1"
13.318125 "2" "4" "2" "4_2"
13.4043000000000 "1" "4" "2" "4_1"
13.4605250000000 "3" "4" "2" "4_3"
13.5102750000000 "1" "4" "2" "4_1"
13.5576500000000 "2" "4" "2" "4_2"
13.5737000000000 "1" "4" "2" "4_1"
13.6524750000000 "1" "4" "2" "4_1"
13.7181250000000 "2" "4" "2" "4_2"
13.74755 "1" "4" "2" "4_1"
13.856875 "1" "4" "2" "4_1"
13.953125 "2" "4" "2" "4_2"
13.959275 "1" "4" "2" "4_1"
14.010675 "1" "4" "2" "4_1"
14.0510250000000 "2" "4" "2" "4_2"
14.0705250000000 "2" "4" "2" "4_2"
14.0891500000000 "1" "4" "2" "4_1"
14.1506750000000 "1" "4" "2" "4_1"
14.2370250000000 "1" "4" "2" "4_1"
14.3103250000000 "1" "4" "2" "4_1"
14.396025 "1" "4" "2" "4_1"
14.4355 "3" "4" "2" "4_3"
14.481625 "1" "4" "2" "4_1"
14.537125 "1" "4" "2" "4_1"
14.640875 "1" "4" "2" "4_1"
14.709225 "1" "4" "2" "4_1"
14.7983500000000 "1" "4" "2" "4_1"
14.83112500 "2" "4" "2" "4_2"
14.871175 "1" "4" "2" "4_1"
14.9729500000000 "2" "4" "2" "4_2"
15.0501500000000 "1" "4" "2" "4_1"
15.123675 "1" "4" "2" "4_1"
15.1525000000000 "2" "4" "2" "4_2"
15.2016250000000 "3" "4" "2" "4_3"
15.2168250000000 "1" "4" "2" "4_1"
15.2963000000000 "1" "4" "2" "4_1"
15.378825 "2" "4" "2" "4_2"
15.4054 "1" "4" "2" "4_1"
15.503675 "1" "4" "2" "4_1"
15.57835 "1" "4" "2" "4_1"
15.684125 "1" "4" "2" "4_1"
15.76015 "1" "4" "2" "4_1"
15.8549750000000 "1" "4" "2" "4_1"
15.9063250000000 "1" "4" "2" "4_1"
15.98875 "1" "4" "2" "4_1"
16.0562500000000 "1" "4" "2" "4_1"
16.158925 "1" "4" "2" "4_1"
16.2302250000000 "1" "4" "2" "4_1"
16.2965000000000 "1" "4" "2" "4_1"
16.300225 "3" "4" "2" "4_3"
16.3592 "1" "4" "2" "4_1"
16.4431000000000 "1" "4" "2" "4_1"
16.5014500000000 "1" "4" "2" "4_1"
16.572725 "1" "4" "2" "4_1"
16.64515 "1" "4" "2" "4_1"
16.684525 "2" "4" "2" "4_2"
16.7059750000000 "1" "4" "2" "4_1"
16.7283250000000 "2" "4" "2" "4_2"
16.7752750000000 "1" "4" "2" "4_1"
16.8146500000000 "1" "4" "2" "4_1"
16.8889250000000 "1" "4" "2" "4_1"
16.97005 "2" "4" "2" "4_2"
16.977575 "1" "4" "2" "4_1"
17.061825 "1" "4" "2" "4_1"
17.1275750000000 "1" "4" "2" "4_1"
17.1531750000000 "2" "4" "2" "4_2"
17.1832750000000 "1" "4" "2" "4_1"
17.2494500000000 "1" "4" "2" "4_1"
17.267225 "3" "4" "2" "4_3"
17.2827500000000 "2" "4" "2" "4_2"
17.3383 "1" "4" "2" "4_1"
17.411225 "1" "4" "2" "4_1"
17.4561750000000 "3" "4" "2" "4_3"
17.5049000000000 "1" "4" "2" "4_1"
17.5843500000000 "1" "4" "2" "4_1"
17.742025 "1" "4" "2" "4_1"
17.8197 "1" "4" "2" "4_1"
17.9165750000000 "1" "4" "2" "4_1"
17.995075 "1" "4" "2" "4_1"
18.0593 "1" "4" "2" "4_1"
18.1419000000000 "1" "4" "2" "4_1"
18.2035 "1" "4" "2" "4_1"
18.27785 "1" "4" "2" "4_1"
18.332875 "1" "4" "2" "4_1"
18.4095750 "2" "4" "2" "4_2"
18.4317500000000 "1" "4" "2" "4_1"
18.4969500000000 "2" "4" "2" "4_2"
18.5181 "1" "4" "2" "4_1"
18.5877750000000 "1" "4" "2" "4_1"
18.66525 "1" "4" "2" "4_1"
18.7977 "1" "4" "2" "4_1"
18.7999500000000 "3" "4" "2" "4_3"
18.8581500000000 "2" "4" "2" "4_2"
18.883775 "1" "4" "2" "4_1"
18.9652500000000 "1" "4" "2" "4_1"
19.0368250000000 "1" "4" "2" "4_1"
19.134025 "1" "4" "2" "4_1"
19.24655 "1" "4" "2" "4_1"
19.26885 "2" "4" "2" "4_2"
19.332925 "1" "4" "2" "4_1"
19.4530250000000 "1" "4" "2" "4_1"
19.5347250000000 "1" "4" "2" "4_1"
19.5614 "2" "4" "2" "4_2"
19.6108250000000 "1" "4" "2" "4_1"
19.6828500000000 "1" "4" "2" "4_1"
19.776875 "1" "4" "2" "4_1"
19.8713 "1" "4" "2" "4_1"
19.988275 "1" "4" "2" "4_1"
20.0712500000000 "1" "4" "2" "4_1"
20.2032750000000 "1" "4" "2" "4_1"
20.378225 "1" "4" "2" "4_1"
20.5934000000000 "1" "4" "2" "4_1"
20.628925 "2" "4" "2" "4_2"
20.79865 "1" "4" "2" "4_1"
21.031225 "1" "4" "2" "4_1"
21.1765000000000 "1" "4" "2" "4_1"
21.2699 "3" "4" "2" "4_3"
21.33665 "2" "4" "2" "4_2"
21.3705 "1" "4" "2" "4_1"
21.529675 "1" "4" "2" "4_1"
21.6742250000000 "2" "4" "2" "4_2"
21.819675 "1" "4" "2" "4_1"
21.9909 "1" "4" "2" "4_1"
22.347775 "2" "4" "2" "4_2"
22.5200500000000 "1" "4" "2" "4_1"
22.862175 "1" "4" "2" "4_1"
23.6015750000000 "2" "4" "2" "4_2"
24.496275 "1" "4" "2" "4_1"
24.501875 "3" "4" "2" "4_3"
24.938 "1" "4" "2" "4_1"
24.94255 "2" "4" "2" "4_2"
25.0831 "2" "4" "2" "4_2"
25.1628 "2" "4" "2" "4_2"
25.5161 "1" "4" "2" "4_1"
27.224 "2" "4" "2" "4_2"
28.411875 "3" "4" "2" "4_3"
28.802075 "3" "4" "2" "4_3"
32.75715 "3" "4" "2" "4_3"
33.779 "3" "4" "2" "4_3"
34.0565 "2" "4" "2" "4_2"
34.37115 "3" "4" "2" "4_3"
34.858 "2" "4" "2" "4_2"
36.5583 "3" "4" "2" "4_3"
0.205225000000041 "3" "4" "3" "4_3"
1.97002500000008 "3" "4" "3" "4_3"
2.94865000000004 "2" "4" "3" "4_2"
2.96132499999999 "2" "4" "3" "4_2"
2.96992499999999 "2" "4" "3" "4_2"
2.98405000000001 "2" "4" "3" "4_2"
3.28545000000008 "3" "4" "3" "4_3"
4.39015000000006 "3" "4" "3" "4_3"
7.67465000000004 "3" "4" "3" "4_3"
8.48964999999998 "3" "4" "3" "4_3"
9.92252500000006 "2" "4" "3" "4_2"
10.0523500000000 "2" "4" "3" "4_2"
10.133825 "2" "4" "3" "4_2"
10.1426000000000 "2" "4" "3" "4_2"
10.2426750000001 "3" "4" "3" "4_3"
10.2539000000000 "2" "4" "3" "4_2"
10.2622 "2" "4" "3" "4_2"
10.3671750000001 "2" "4" "3" "4_2"
10.7058000000001 "2" "4" "3" "4_2"
10.7143500000001 "3" "4" "3" "4_3"
10.8453750000000 "1" "4" "3" "4_1"
10.9544500000001 "2" "4" "3" "4_2"
11.0596250000000 "3" "4" "3" "4_3"
11.098525 "1" "4" "3" "4_1"
11.1855000000000 "3" "4" "3" "4_3"
11.217175 "1" "4" "3" "4_1"
11.3395000000000 "1" "4" "3" "4_1"
11.3791 "3" "4" "3" "4_3"
11.4535500000001 "1" "4" "3" "4_1"
11.5126750000001 "3" "4" "3" "4_3"
11.5940250000000 "1" "4" "3" "4_1"
11.64405 "2" "4" "3" "4_2"
11.6660750000000 "2" "4" "3" "4_2"
11.7253750000000 "2" "4" "3" "4_2"
11.7432250000001 "1" "4" "3" "4_1"
11.8293250000000 "2" "4" "3" "4_2"
11.854375 "1" "4" "3" "4_1"
11.8581500000000 "2" "4" "3" "4_2"
11.9788750000000 "1" "4" "3" "4_1"
12.1377250000000 "1" "4" "3" "4_1"
12.2004750000000 "1" "4" "3" "4_1"
12.2041250000000 "2" "4" "3" "4_2"
12.2494750000001 "2" "4" "3" "4_2"
12.3080250000000 "1" "4" "3" "4_1"
12.4646000000000 "1" "4" "3" "4_1"
12.5381250000000 "3" "4" "3" "4_3"
12.5842 "1" "4" "3" "4_1"
12.6385000000000 "2" "4" "3" "4_2"
12.6965250000001 "1" "4" "3" "4_1"
12.76085 "1" "4" "3" "4_1"
12.7671750000001 "3" "4" "3" "4_3"
12.8342 "1" "4" "3" "4_1"
12.9066000000000 "2" "4" "3" "4_2"
12.9107250000001 "1" "4" "3" "4_1"
12.9687250000001 "3" "4" "3" "4_3"
12.97685 "2" "4" "3" "4_2"
13.0028250000000 "1" "4" "3" "4_1"
13.09325 "1" "4" "3" "4_1"
13.1731000000000 "1" "4" "3" "4_1"
13.2278 "1" "4" "3" "4_1"
13.2472250000001 "3" "4" "3" "4_3"
13.312725 "1" "4" "3" "4_1"
13.365225 "1" "4" "3" "4_1"
13.4444000000001 "1" "4" "3" "4_1"
13.492025 "1" "4" "3" "4_1"
13.5618000000001 "1" "4" "3" "4_1"
13.6839750000000 "1" "4" "3" "4_1"
13.7773000000001 "1" "4" "3" "4_1"
13.8002250000001 "2" "4" "3" "4_2"
13.8221500000001 "1" "4" "3" "4_1"
13.8842250000000 "1" "4" "3" "4_1"
13.9914750000000 "1" "4" "3" "4_1"
14.1393250000000 "1" "4" "3" "4_1"
14.2353750000000 "1" "4" "3" "4_1"
14.2934000000000 "1" "4" "3" "4_1"
14.3220750000000 "2" "4" "3" "4_2"
14.3364250000001 "3" "4" "3" "4_3"
14.3740750000001 "1" "4" "3" "4_1"
14.4768250000001 "1" "4" "3" "4_1"
14.5473500000001 "1" "4" "3" "4_1"
14.6237 "1" "4" "3" "4_1"
14.7042 "1" "4" "3" "4_1"
14.7768250000000 "2" "4" "3" "4_2"
14.7865750000001 "1" "4" "3" "4_1"
14.8563500000000 "1" "4" "3" "4_1"
14.878825 "3" "4" "3" "4_3"
14.915925 "1" "4" "3" "4_1"
14.98275 "1" "4" "3" "4_1"
15.0381500000001 "1" "4" "3" "4_1"
15.0523000000001 "3" "4" "3" "4_3"
15.0922750000001 "1" "4" "3" "4_1"
15.147375 "1" "4" "3" "4_1"
15.195875 "1" "4" "3" "4_1"
15.2298000000001 "2" "4" "3" "4_2"
15.2453250000000 "1" "4" "3" "4_1"
15.3067000000000 "3" "4" "3" "4_3"
15.3101000000000 "1" "4" "3" "4_1"
15.40495 "1" "4" "3" "4_1"
15.5261000000000 "1" "4" "3" "4_1"
15.631125 "1" "4" "3" "4_1"
15.728475 "1" "4" "3" "4_1"
15.788225 "1" "4" "3" "4_1"
15.842625 "2" "4" "3" "4_2"
15.846 "1" "4" "3" "4_1"
15.8477250000001 "2" "4" "3" "4_2"
15.9352 "1" "4" "3" "4_1"
16.0185750000001 "1" "4" "3" "4_1"
16.0702250000001 "1" "4" "3" "4_1"
16.1308000000000 "1" "4" "3" "4_1"
16.1873750000001 "1" "4" "3" "4_1"
16.2680000000000 "1" "4" "3" "4_1"
16.3552000000001 "2" "4" "3" "4_2"
16.3741250000000 "3" "4" "3" "4_3"
16.3800500000000 "1" "4" "3" "4_1"
16.45785 "1" "4" "3" "4_1"
16.5350250000000 "1" "4" "3" "4_1"
16.5979750000000 "1" "4" "3" "4_1"
16.6443500000000 "1" "4" "3" "4_1"
16.6572250000000 "3" "4" "3" "4_3"
16.6987000000000 "1" "4" "3" "4_1"
16.7826250000001 "1" "4" "3" "4_1"
16.8032000000001 "3" "4" "3" "4_3"
16.8385500000001 "1" "4" "3" "4_1"
16.8947750000000 "1" "4" "3" "4_1"
16.9944250000000 "1" "4" "3" "4_1"
17.0712750000000 "2" "4" "3" "4_2"
17.0828000000000 "1" "4" "3" "4_1"
17.166875 "1" "4" "3" "4_1"
17.248925 "1" "4" "3" "4_1"
17.318125 "1" "4" "3" "4_1"
17.4098250000001 "1" "4" "3" "4_1"
17.494775 "1" "4" "3" "4_1"
17.5355500000001 "2" "4" "3" "4_2"
17.5628250000001 "1" "4" "3" "4_1"
17.6151750000000 "2" "4" "3" "4_2"
17.6512 "1" "4" "3" "4_1"
17.741675 "1" "4" "3" "4_1"
17.7978750000000 "2" "4" "3" "4_2"
17.8277750000001 "1" "4" "3" "4_1"
17.9013500000000 "1" "4" "3" "4_1"
17.9903750000001 "1" "4" "3" "4_1"
18.0499250000000 "1" "4" "3" "4_1"
18.053225 "2" "4" "3" "4_2"
18.136975 "1" "4" "3" "4_1"
